StartDate,EndDate,Status,IPAddress,Progress,Duration__in_seconds,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,IC,Time_Vign_male_First_Click,Time_Vign_male_Last_Click,Time_Vign_male_Page_Submit,Time_Vign_male_Click_Count,W_AC_m_1,Ch_LoEf_m_1,Ch_LoEf_m_2,Ch_LoEf_m_3,Ch_LoEf_m_4,Ch_LoEf_m_5,Ch_LoEf_m_6,Ch_LoEf_m_7,Ch_LoEf_m_8,Ch_LoEf_m_9,Ch_LoEf_m_10,Ch_LoEf_m_11,Ch_LoEf_m_12,Ch_LoEf_m_13,Ch_LoEf_m_14,Ch_LoEf_m_15,Ch_HiEf_1,Ch_HiEf_2,Ch_HiEf_3,Ch_HiEf_4,Ch_HiEf_5,Ch_HiEf_6,Ch_HiEf_7,Ch_HiEf_8,Ch_HiEf_9,Ch_HiEf_10,Ch_HiEf_11,Ch_HiEf_12,Ch_HiEf_13,Ch_HiEf_14,Ch_HiEf_15,W_Ef_LoEf_m,W_Ef_HiEf_m,W_Qu_LoEf_m,W_Qu_HiEf_m,W_Dif_LoEf_m,W_Dif_HiEf_m,W_Val_LoEf_m,W_Val_HiEf_m,AC_m_2,Sal_LoEf_1,Sal_HiEf_1,W_Coop_LoEf_m,W_Coop_HiEf_m,Time_Vign_female_First_Click,Time_Vign_female_Last_Click,Time_Vign_female_Page_Submit,Time_Vign_female_Click_Count,W_AC_f_1,Ch_LoEf_f_1,Ch_LoEf_f_2,Ch_LoEf_f_3,Ch_LoEf_f_4,Ch_LoEf_f_5,Ch_LoEf_f_6,Ch_LoEf_f_7,Ch_LoEf_f_8,Ch_LoEf_f_9,Ch_LoEf_f_10,Ch_LoEf_f_11,Ch_LoEf_f_12,Ch_LoEf_f_13,Ch_LoEf_f_14,Ch_LoEf_f_15,Ch_HiEf_1.0,Ch_HiEf_2.0,Ch_HiEf_3.0,Ch_HiEf_4.0,Ch_HiEf_5.0,Ch_HiEf_6.0,Ch_HiEf_7.0,Ch_HiEf_8.0,Ch_HiEf_9.0,Ch_HiEf_10.0,Ch_HiEf_11.0,Ch_HiEf_12.0,Ch_HiEf_13.0,Ch_HiEf_14.0,Ch_HiEf_15.0,W_Ef_LoEf_f,W_Ef_HiEf_f,W_Qu_LoEf_f,W_Qu_HiEf_f,W_Dif_LoEf_f,W_Dif_HiEf_f,W_Val_LoEf_f,W_Val_HiEf_f,W_AC_f_2,W_Sal_LoEf_f_1,W_Sal_HiEf_f_1,W_Coop_LoEf_f,W_Coop_HiEf_f,Age,Gen,Gen_3_TEXT,Nat,Cou,Lan,Edu,Lad,FB,SC0
2024-09-16 15:58:20,2024-09-16 15:58:20,2,,100,0,1,2024-09-16 15:58:20,R_6usfx9jSrpkl9VY,,,,,,,test,,1,1.29,9.96,5.01,36,2,6,1,2,3,4,7,7,3,2,6,7,2,6,1,7,2,7,6,7,6,6,1,7,6,2,2,2,2,4,1,4,5,7,1,1,7,4,2,1,23,34,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,4,,TEXT,TEXT,2,4,7,Wisi. Ante suscipit vehicula est. Suscipit ab morbi cras vestibulum.,177
2024-09-16 15:58:21,2024-09-16 15:58:21,2,,100,0,1,2024-09-16 15:58:21,R_0rMP1JAvpkl66ZE,,,,,,,test,,1,3.24,4.92,9.37,42,1,7,4,1,2,1,5,6,1,6,6,7,2,2,4,2,6,5,6,2,5,6,1,4,1,6,7,5,3,2,7,5,5,3,4,2,6,7,3,4,33,22,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,1,,TEXT,TEXT,3,8,1,Ut pellentesque fusce. Ut. Aenean laoreet facilisi dolorem elementum viverra imperdiet aliquam natoque. Eros! Turpis.,176
2024-09-16 15:58:21,2024-09-16 15:58:21,2,,100,0,1,2024-09-16 15:58:21,R_8B5MlQVCytOhXx4,,,,,,,test,,1,0.7,9.01,5.86,50,2,5,1,5,3,2,4,2,5,4,2,1,1,6,1,4,6,4,2,5,2,1,6,6,3,3,7,5,6,1,7,7,2,4,1,2,7,1,3,2,30,35,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,1,,TEXT,TEXT,2,7,3,Et iaculis scelerisque euismod diam sem mattis posuere culpa curabitur maecenas.,155
2024-09-16 15:58:21,2024-09-16 15:58:21,2,,100,0,1,2024-09-16 15:58:21,R_06f52V3lzvaO2ge,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,9.95,4.22,38,3,1,7,1,7,5,6,7,1,4,1,7,4,5,4,1,2,5,5,2,3,6,5,5,7,3,1,6,1,3,6,1,7,5,3,6,4,5,3,7,30,14,7,2,86,2,,TEXT,TEXT,4,4,5,Maecenas. Arcu massa viverra? Nunc nonummy temporibus. Cras cras turpis.,181
2024-09-16 15:58:21,2024-09-16 15:58:21,2,,100,0,1,2024-09-16 15:58:22,R_77J7ntO8wpUcAEC,,,,,,,test,,1,6.18,9.95,9.2,17,7,2,7,4,2,3,4,1,7,1,5,1,1,3,2,7,1,5,5,4,4,1,6,2,3,3,2,2,2,5,2,2,2,2,5,6,1,5,2,5,17,23,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,2,,TEXT,TEXT,1,9,3,Donec odio. Duis suspendisse metus maecenas venenatis vestibulum suscipit massa convallis. Ut malesuada nibh.,150
2024-09-16 15:58:22,2024-09-16 15:58:22,2,,100,0,1,2024-09-16 15:58:22,R_4Usnv09zUtGZWom,,,,,,,test,,1,7.11,8.54,9.19,36,4,3,6,7,5,2,2,1,1,7,6,7,6,6,4,6,3,5,6,1,1,3,1,3,6,5,6,7,3,6,7,5,6,3,7,3,1,6,6,2,32,24,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,1,,TEXT,TEXT,3,3,8,"Aenean. Sollicitudin, ultricies fringilla risus at? Eget vulputate integer nunc. Quis placerat? Risus sed. Ultricies.",191
2024-09-16 15:58:22,2024-09-16 15:58:22,2,,100,0,1,2024-09-16 15:58:22,R_bpVQMmbSjTD9IrA,,,,,,,test,,1,2.55,5.22,3.01,13,3,6,1,1,1,7,6,3,4,6,1,3,4,4,7,2,3,1,7,5,7,3,1,2,2,4,2,4,6,6,4,5,7,1,2,6,1,2,2,5,15,28,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,2,,TEXT,TEXT,2,3,3,Consequat quam sit mi cursus sollicitudin rhoncus viverra mauris sit! Urna convallis quis fermentum.,158
2024-09-16 15:58:22,2024-09-16 15:58:22,2,,100,0,1,2024-09-16 15:58:22,R_do1FyMf0Hwutmqa,,,,,,,test,,1,9.72,9.85,9.73,40,3,1,5,5,3,3,7,1,1,3,2,2,4,1,3,5,7,3,7,2,3,6,4,2,7,2,4,5,2,1,4,5,7,5,5,2,1,1,4,6,26,29,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,3,Integer ligula! Tempora non metus viverra arcu consequat! Platea enim. Erat? Dolor. Fusce aliquam. Nonummy.,TEXT,TEXT,1,6,6,"Arcu viverra turpis mattis suscipit. Turpis turpis ipsum, cursus. Pede.",161
2024-09-16 15:58:22,2024-09-16 15:58:22,2,,100,0,1,2024-09-16 15:58:23,R_7R1AlxpZ9IHrFb0,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04,2.38,3.63,47,3,2,3,5,6,3,6,5,7,5,4,5,1,2,4,5,4,5,6,6,7,5,2,6,5,7,6,6,4,7,1,7,5,3,2,5,5,6,2,4,18,17,2,1,85,2,,TEXT,TEXT,1,2,10,"Nulla. Maecenas! Ullamcorper purus fermentum! Aliquet! Pretium, rhoncus integer etiam platea dolor augue.",198
2024-09-16 15:58:23,2024-09-16 15:58:23,2,,100,0,1,2024-09-16 15:58:23,R_3wy4rR78yqHnqrY,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.61,9.69,9.99,27,2,7,1,7,7,2,4,7,1,7,6,4,3,5,1,5,3,4,1,2,5,6,6,2,6,5,5,5,6,7,5,5,3,6,6,6,3,1,1,1,13,15,6,6,71,4,,TEXT,TEXT,3,7,10,"Egestas. Lacus! Tellus aenean id est dignissim, convallis! Fusce! Donec.",194
2024-09-16 15:58:23,2024-09-16 15:58:23,2,,100,0,1,2024-09-16 15:58:23,R_3VMz3mOCCOLgw50,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.59,8.79,9.14,36,7,1,7,5,3,3,3,6,1,5,2,6,2,4,6,7,4,7,1,5,3,7,6,7,3,3,4,5,5,6,7,1,4,2,1,1,7,5,5,3,32,32,1,2,44,1,,TEXT,TEXT,2,3,7,Laoreet laoreet sagittis. Accusamus dignissim. Lorem elementum turpis arcu. Vehicula id suscipit pellentesque? Sem.,184
2024-09-16 15:58:23,2024-09-16 15:58:23,2,,100,0,1,2024-09-16 15:58:23,R_6VY7D0fLnA2Ii2y,,,,,,,test,,1,6.26,9.63,7.08,10,1,2,5,2,4,5,2,1,3,4,2,5,1,6,2,3,3,6,6,3,4,6,5,1,3,4,3,3,3,1,1,6,5,1,6,7,6,3,6,1,24,20,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,4,,TEXT,TEXT,1,2,10,Bibendum montes magna tempora. Pharetra convallis porta? Sem pharetra arcu temporibus ultricies! Phasellus diam.,159
2024-09-16 15:58:24,2024-09-16 15:58:24,2,,100,0,1,2024-09-16 15:58:24,R_6Jc3AnTi40lKWQ6,,,,,,,test,,1,1.46,1.8,1.46,28,2,5,1,6,3,6,2,7,7,4,5,6,2,3,2,1,6,3,1,6,2,4,4,2,4,5,1,6,7,2,3,6,2,2,1,5,7,3,6,7,25,13,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,3,Interdum viverra pharetra neque justo lorem tortor aenean ultrices luctus.,TEXT,TEXT,2,9,4,"Fringilla blandit sagittis consectetuer, mauris nulla! Accumsan montes. Sem nullam iaculis? Lectus vitae purus.",176
2024-09-16 15:58:24,2024-09-16 15:58:24,2,,100,0,1,2024-09-16 15:58:24,R_3ra72Z4YGxtP0s6,,,,,,,test,,1,6.79,8.63,9.81,30,1,7,3,3,2,7,5,5,1,6,6,6,6,3,1,7,3,1,6,3,3,1,2,7,7,6,2,4,4,3,3,4,4,6,5,6,1,5,6,4,15,35,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,1,,TEXT,TEXT,4,5,1,Eros etiam risus massa platea! Dui enim magna orci ante lacus temporibus.,177
2024-09-16 15:58:24,2024-09-16 15:58:24,2,,100,0,1,2024-09-16 15:58:24,R_56gIOGlyVUbrpZA,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69,4.1,1.92,15,6,3,5,4,5,2,5,3,6,6,4,7,4,5,3,4,5,1,6,6,3,7,1,1,4,3,1,2,4,7,1,3,1,6,6,3,2,5,2,1,26,32,6,5,50,4,,TEXT,TEXT,4,8,1,"Ridiculus posuere! Odio augue eu primis luctus potenti dictumst, proin dolor duis.",171
2024-09-16 15:58:24,2024-09-16 15:58:24,2,,100,0,1,2024-09-16 15:58:25,R_ewA4XDCFinjpDhA,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.33,7.67,5.13,15,7,6,7,3,5,3,6,3,2,3,4,1,4,7,2,7,4,4,7,6,3,4,2,4,1,6,4,3,1,5,4,3,3,1,5,4,7,7,5,3,20,27,1,5,38,3,Dictumst! Sit mi curabitur natoque pharetra rhoncus ac pede felis.,TEXT,TEXT,4,3,5,Vitae etiam pede sagittis ac orci venenatis platea vehicula vitae mauris aliquam massa.,182
2024-09-16 15:58:25,2024-09-16 15:58:25,2,,100,0,1,2024-09-16 15:58:25,R_3ql3S8LluIxzRFI,,,,,,,test,,1,7.37,9.63,8.75,18,2,3,3,2,1,4,2,7,1,4,5,6,6,6,3,6,6,4,7,1,4,6,4,2,6,5,5,7,2,3,2,1,3,3,6,4,4,3,3,1,36,33,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,1,,TEXT,TEXT,2,6,8,"Fringilla fusce nonummy magna, tellus platea dolorem in. Lectus tincidunt? Nec, rutrum. Amet interdum tempus.",171
2024-09-16 15:58:25,2024-09-16 15:58:25,2,,100,0,1,2024-09-16 15:58:25,R_bwSq2BwISgNFtb0,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1,9.77,9.96,5,7,2,2,2,5,3,3,6,7,7,6,2,7,3,5,5,6,5,1,7,1,5,4,6,7,7,2,2,2,6,1,1,3,3,6,4,7,5,4,4,20,33,3,6,54,2,,TEXT,TEXT,1,7,3,"Suspendisse dapibus, malesuada luctus sagittis sem eleifend sem molestie a! Wisi cursus rhoncus nec.",185
2024-09-16 15:58:25,2024-09-16 15:58:25,2,,100,0,1,2024-09-16 15:58:25,R_0AmSgekHFn7ljim,,,,,,,test,,1,0.08,9.08,9.84,20,7,5,6,4,1,2,4,3,5,6,4,2,1,5,2,6,6,4,6,1,1,7,3,3,3,3,7,4,5,2,1,6,4,1,5,6,3,4,1,4,21,33,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,4,,TEXT,TEXT,3,3,3,"Nulla ipsum nibh, eget dui commodo interdum vitae interdum sodales sed maecenas justo blandit tempor.",167
2024-09-16 15:58:25,2024-09-16 15:58:25,2,,100,0,1,2024-09-16 15:58:26,R_2lB0SDeN2gXfZhs,,,,,,,test,,1,7.56,8.13,9.74,23,4,7,6,1,4,6,6,5,6,3,1,4,3,1,6,7,2,7,3,4,3,7,7,2,4,5,1,2,2,6,7,3,4,1,4,7,6,3,4,7,26,19,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,4,,TEXT,TEXT,4,5,6,Tincidunt suscipit lacus magnis consequat tincidunt justo aliquet urna leo.,191
2024-09-16 15:58:26,2024-09-16 15:58:26,2,,100,0,1,2024-09-16 15:58:26,R_ePQoGTiPq9rRFfU,,,,,,,test,,1,0.66,1.34,6.11,2,7,4,7,3,4,3,7,6,6,3,1,5,4,6,7,2,2,4,7,7,2,1,6,5,7,2,3,7,3,7,6,4,5,2,7,4,1,4,5,7,30,29,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,1,,TEXT,TEXT,2,9,5,"Porttitor ipsum, maecenas? Nonummy lacus. Tempus fringilla. Tincidunt interdum? Phasellus dolorem bibendum at.",201
2024-09-16 15:58:26,2024-09-16 15:58:26,2,,100,0,1,2024-09-16 15:58:26,R_eFhtjLPzWB5a2kC,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.74,9.76,9.84,23,6,7,3,3,7,1,1,5,1,5,2,7,4,7,1,4,6,6,7,2,4,5,3,3,3,7,7,5,7,7,6,6,4,3,2,1,3,3,1,1,20,31,1,4,52,3,Eleifend donec cursus. Turpis imperdiet non. Laoreet urna integer. Elit imperdiet felis.,TEXT,TEXT,1,8,10,"Eu nulla etiam culpa tellus nibh, diam vehicula nullam orci primis eu facilisis.",189
2024-09-16 15:58:26,2024-09-16 15:58:26,2,,100,0,1,2024-09-16 15:58:26,R_cwHzelCBsL18F1k,,,,,,,test,,1,9.89,9.91,9.89,7,5,5,4,1,3,7,5,2,5,6,1,4,6,7,6,5,7,3,5,6,2,4,2,5,5,2,1,5,6,5,2,6,7,3,5,3,4,4,3,3,29,19,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,,TEXT,TEXT,4,5,3,"Venenatis fringilla eu iaculis tempor morbi porttitor! Erat ullamcorper? Orci. Aliquet vehicula, ut.",187
2024-09-16 15:58:26,2024-09-16 15:58:26,2,,100,0,1,2024-09-16 15:58:27,R_br1rWhKt0zBc79c,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.93,9.93,9.97,20,1,4,3,6,7,5,2,3,3,3,6,2,6,2,1,3,7,4,3,3,1,5,3,5,2,3,6,1,7,5,3,4,4,4,6,5,4,1,2,7,27,27,6,4,105,1,,TEXT,TEXT,1,8,5,"Nulla viverra est, fusce porta, proin sodales, purus eros. Imperdiet.",168
2024-09-16 15:58:27,2024-09-16 15:58:27,2,,100,0,1,2024-09-16 15:58:27,R_8wUo3KncA8mugIe,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38,7.69,5.85,26,3,1,1,1,4,3,4,2,1,1,4,2,4,6,3,6,4,1,4,7,1,5,6,2,3,7,7,3,6,7,1,5,3,6,7,4,1,1,6,4,14,31,3,3,69,4,,TEXT,TEXT,3,8,3,"Nulla suspendisse erat nunc dui tempus sapien sagittis id, massa malesuada dui ac? Porta leo.",166
2024-09-16 15:58:27,2024-09-16 15:58:27,2,,100,0,1,2024-09-16 15:58:27,R_40DaIDcHlrZbtxs,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51,9.69,8.44,34,2,3,2,7,6,2,5,7,7,5,1,2,7,3,1,3,5,6,2,7,3,5,6,6,5,5,6,7,5,4,3,1,5,5,1,7,5,1,1,7,16,33,1,6,91,3,Euismod. Nibh felis volutpat? Imperdiet eget aenean tortor sagittis? Cursus! Diam praesent amet lectus.,TEXT,TEXT,4,2,3,Dapibus? Tempora commodo natoque non pede facilisi lorem nibh? Porttitor potenti.,184
2024-09-16 15:58:27,2024-09-16 15:58:27,2,,100,0,1,2024-09-16 15:58:27,R_0Ti5c6HLAeWCobI,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.34,9.74,8.02,6,7,6,4,1,2,4,4,4,4,7,6,2,6,2,7,6,5,4,6,4,4,3,2,1,7,2,3,7,7,4,5,1,7,7,1,2,5,1,5,4,16,17,6,2,53,3,Mauris. Dictumst! Primis augue a morbi tincidunt primis porttitor viverra viverra tellus et.,TEXT,TEXT,3,6,10,Et cras ac nibh! Etiam integer velit purus ultricies lectus molestie.,192
2024-09-16 15:58:27,2024-09-16 15:58:27,2,,100,0,1,2024-09-16 15:58:28,R_3z8OLqucNLdF2Lk,,,,,,,test,,1,5.6,9.68,7.66,0,2,6,5,4,2,7,1,4,3,5,7,1,5,2,7,5,3,7,6,5,4,7,1,4,2,2,5,7,2,4,5,4,3,2,1,6,2,4,5,4,18,33,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,1,,TEXT,TEXT,1,8,2,Rhoncus lectus. Augue potenti suscipit vel sit sodales. Imperdiet etiam venenatis! Consequat sapien.,174
2024-09-16 15:58:28,2024-09-16 15:58:28,2,,100,0,1,2024-09-16 15:58:28,R_eFL3g5SCrdre9EO,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.65,9.93,9.05,25,7,3,5,2,4,3,7,1,3,1,3,3,5,7,5,7,3,5,5,3,5,6,1,1,6,5,5,2,2,5,4,3,5,1,2,7,2,4,2,3,33,26,4,5,45,4,,TEXT,TEXT,3,9,5,Ante fringilla donec. Accumsan tempor ac non tempora nullam porta.,175
2024-09-16 15:58:28,2024-09-16 15:58:28,2,,100,0,1,2024-09-16 15:58:28,R_cubXclk6ULSVsGi,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.62,9.62,9.2,27,6,5,5,2,7,1,4,6,2,1,4,1,4,3,2,2,7,7,3,5,6,1,5,6,5,6,1,2,2,7,4,3,3,1,6,6,7,1,7,2,22,17,2,7,114,4,,TEXT,TEXT,3,4,6,"Vehicula sem vulputate augue viverra commodo! Aenean curabitur, convallis per ligula venenatis pretium dictumst. Per.",176
2024-09-16 15:58:28,2024-09-16 15:58:28,2,,100,0,1,2024-09-16 15:58:28,R_734liwQh7Jk06uG,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.02,6.86,5.62,29,3,7,7,2,5,6,7,7,5,6,7,5,4,2,6,1,1,3,1,2,7,5,5,2,4,4,2,7,6,3,2,7,6,2,7,5,4,3,7,1,30,15,4,3,74,3,"Sollicitudin aliquam, sagittis rutrum sit cras mattis aliquet interdum facilisis.",TEXT,TEXT,2,2,4,Potenti aliquet tempor convallis. Sit convallis nec. Rhoncus porttitor ab et fermentum.,188
2024-09-16 15:58:28,2024-09-16 15:58:28,2,,100,0,1,2024-09-16 15:58:29,R_43cxkFfUCj1ecPs,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.24,7.44,6.68,45,5,5,5,5,4,5,1,5,5,7,2,7,7,7,4,5,7,4,6,5,6,1,1,4,1,6,3,1,5,3,2,3,2,1,3,5,6,1,3,7,23,15,3,2,66,4,,TEXT,TEXT,4,1,3,"Purus, pede dictumst sit felis nulla metus egestas augue duis.",178
2024-09-16 15:58:29,2024-09-16 15:58:29,2,,100,0,1,2024-09-16 15:58:29,R_00aPPQk4ixhASSG,,,,,,,test,,1,1.98,6.2,5.34,47,1,2,7,6,2,6,6,2,7,1,5,1,4,3,5,3,6,2,4,3,5,5,3,5,3,7,1,5,6,1,1,6,6,3,7,4,6,5,4,2,32,20,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,1,,TEXT,TEXT,1,4,5,Primis gravida lectus amet euismod ipsum duis maecenas. Eu. Molestie pretium nibh ullamcorper.,173
2024-09-16 15:58:29,2024-09-16 15:58:29,2,,100,0,1,2024-09-16 15:58:29,R_1ZhO5OsPyizrlwW,,,,,,,test,,1,7.4,8.21,8.24,13,3,1,1,2,3,6,7,1,3,4,4,1,5,4,1,6,2,6,4,3,4,4,5,2,7,4,1,3,2,1,4,5,5,3,4,1,1,7,6,1,25,34,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,3,Ullamcorper nulla aliquet lacus. Purus imperdiet venenatis consequat blandit nonummy.,TEXT,TEXT,1,6,3,"Ab amet duis. A quis accumsan rhoncus pharetra, luctus accumsan! Facilisi mattis.",151
2024-09-16 15:58:29,2024-09-16 15:58:29,2,,100,0,1,2024-09-16 15:58:29,R_dpeVSmmewVu6rTo,,,,,,,test,,1,1.36,8.95,3.8,2,2,3,1,2,5,4,1,3,6,6,7,4,5,1,4,3,6,5,1,6,2,3,1,4,4,4,1,3,5,1,3,6,2,3,3,6,1,7,7,6,28,28,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,4,,TEXT,TEXT,4,2,3,Cursus nullam egestas. Eget. Malesuada! Et massa at blandit sed.,161
2024-09-16 15:58:29,2024-09-16 15:58:30,2,,100,1,1,2024-09-16 15:58:30,R_0v3DEEmawDMknY2,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,5.78,6.95,39,1,4,3,1,5,3,3,2,1,6,2,6,7,3,4,2,7,2,7,6,7,6,6,2,3,7,6,2,3,1,1,6,5,2,5,3,7,2,3,7,20,26,7,3,98,4,,TEXT,TEXT,1,4,2,Consequat? Egestas convallis temporibus gravida euismod tincidunt maecenas! Vestibulum. Fusce. Phasellus dolor ac sodales.,171
2024-09-16 15:58:30,2024-09-16 15:58:30,2,,100,0,1,2024-09-16 15:58:30,R_bmD4F5YLhGIarcy,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.33,9.46,9.75,11,6,7,2,3,6,5,2,6,5,5,2,6,2,3,3,7,3,3,1,2,3,6,3,3,1,4,2,3,6,2,3,3,7,1,5,3,7,3,6,3,19,30,1,6,120,2,,TEXT,TEXT,3,5,7,Mi porttitor donec urna magna eros aenean fringilla. Elementum. Mattis neque phasellus eleifend suspendisse.,171
2024-09-16 15:58:30,2024-09-16 15:58:30,2,,100,0,1,2024-09-16 15:58:30,R_883iot2cjmyR7Ey,,,,,,,test,,1,4.98,6.42,8.56,18,1,3,6,2,2,1,2,2,7,3,5,5,7,4,4,5,1,7,5,3,3,3,5,7,1,3,6,1,5,1,5,1,7,3,1,2,3,6,2,1,30,23,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,3,Temporibus fusce convallis urna accusamus? Id duis. Iaculis fringilla leo tellus primis placerat ante mi.,TEXT,TEXT,4,9,3,Turpis. Interdum consectetuer. Culpa nec. Mauris. Euismod laoreet. Tortor metus cursus amet nibh tellus fermentum.,161
2024-09-16 15:58:30,2024-09-16 15:58:30,2,,100,0,1,2024-09-16 15:58:30,R_3NPgDCWjTefnWnQ,,,,,,,test,,1,7.45,8.82,7.89,18,5,4,4,4,5,5,2,1,6,7,4,7,4,6,2,2,4,6,5,1,4,5,3,7,5,6,7,2,3,6,7,5,5,6,7,1,1,1,6,3,31,20,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,3,"Pretium. Nullam velit cras orci eu mattis pellentesque odio sem phasellus, tempora ante et aliquet.",TEXT,TEXT,1,1,3,"Luctus. Primis ultricies. Lacus pharetra magnis, dapibus mi elementum. Porta mauris venenatis ridiculus. Ullamcorper consectetuer.",183
2024-09-16 15:58:31,2024-09-16 15:58:31,2,,100,0,1,2024-09-16 15:58:31,R_9vpsBG419w5Sd3o,,,,,,,test,,1,6.51,6.62,7.11,21,1,4,4,3,3,4,2,2,4,2,1,2,5,6,4,5,1,7,7,6,5,4,6,4,2,3,1,3,3,5,3,7,2,7,3,1,1,3,1,4,24,26,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,1,,TEXT,TEXT,3,7,5,Dictumst lectus tincidunt amet sapien consequat ligula sit ab. Tincidunt. Tellus rhoncus blandit.,158
2024-09-16 15:58:31,2024-09-16 15:58:31,2,,100,0,1,2024-09-16 15:58:31,R_0j4S97ATtLJzdQ2,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79,7.1,8.41,5,4,6,6,1,6,1,5,4,1,2,5,6,2,1,3,5,7,3,6,6,6,5,7,2,6,7,2,2,1,1,1,2,4,7,7,1,5,6,7,5,20,17,2,4,82,4,,TEXT,TEXT,3,7,2,Ut suspendisse laoreet nunc ullamcorper ut? Gravida fermentum vulputate ridiculus. Amet facilisi purus lacus maecenas.,181
